VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspended To Memory,Suspend time,Suspend Interval,Creation date,Change Version,CPUs,Overall Cpu Readiness,Memory,Active Memory,NICs,Disks,Total disk capacity MiB,Fixed Passthru HotPlug,min Required EVC Mode Key,Latency Sensitivity,Op Notification Timeout,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder ID,Folder,vApp,DAS protection,FT State,FT Role,FT Latency,FT Bandwidth,FT Sec. Latency,Vm Failover In Progress,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Reboot PowerOff,EFI Secure boot,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup status,ClusterInvariantVMMId,Last backup,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,Customization Info,Guest Detailed Data,VM ID,SMBIOS UUID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
dvportgroup-1651,poweredOn,False,,,,connected,running,,False,2025-11-04T05:22:16.998109+00:00,,,0,2023-01-26 16:56:28.115206+00:00,2025-12-23T03:00:37.277703Z,4,,8192,1884,1,1,307207,,,,,,,172.21.75.191,dvportgroup-1651,,,,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,505564,221580,157022,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-P-ESX-VM-05] P-GITLAB-OLNX-01/P-GITLAB-OLNX-01.vmx,[FS1-P-ESX-VM-05] P-GITLAB-OLNX-01/,[FS1-P-ESX-VM-05] P-GITLAB-OLNX-01/,[FS1-P-ESX-VM-05] P-GITLAB-OLNX-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,CentOS 4/5 (64-bit),,,,vm-1311,42349bc8-3ece-807e-377d-c28bafe293cf,42349bc8-3ece-807e-377d-c28bafe293cf,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,503464cc-19a5-e730-6ab6-0d66b3591375
dvportgroup-1651,poweredOn,False,,,,connected,running,,False,2025-11-04T04:32:14.998109+00:00,,,0,2025-10-03 20:35:08.856221+00:00,2025-12-23T07:00:37.249163Z,12,,24576,3440,6,1,870407,,,,,,,172.21.75.92,dvportgroup-1651,dvportgroup-1651,dvportgroup-1651,dvportgroup-1651,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,895099,132026,107335,,,,,,,0,10000,False,False,False,False,bios,vmx-19,,,,[FS1-P-ESX-VM-08] P-IMP-MX-WAF-01-CLON/P-IMP-MX-WAF-01-CLON.vmx,[FS1-P-ESX-VM-08] P-IMP-MX-WAF-01-CLON/,[FS1-P-ESX-VM-08] P-IMP-MX-WAF-01-CLON/,[FS1-P-ESX-VM-08] P-IMP-MX-WAF-01-CLON/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Red Hat Enterprise Linux 7 (64-bit),,,,vm-14725,42067259-4d1d-a60b-8f34-6c8ced8eb193,42067259-4d1d-a60b-8f34-6c8ced8eb193,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5006ce15-a377-95e2-2902-96c088cf432f
dvportgroup-1655,poweredOn,False,,,,connected,running,,False,2025-11-04T05:22:12.998109+00:00,,,0,2023-03-06 15:27:35.573461+00:00,2025-12-09T22:04:17.460495Z,4,,12288,614,1,1,122887,,,,,,,172.21.65.25,dvportgroup-1655,,,,,,,,,,Resources,group-v4,vm,,,notConfigured,,,,,,320598,211360,129004,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-P-ESX-VM-05] P-GEOCENTRO-OLNX-01/P-GEOCENTRO-OLNX-01.vmx,[FS1-P-ESX-VM-05] P-GEOCENTRO-OLNX-01/,[FS1-P-ESX-VM-05] P-GEOCENTRO-OLNX-01/,[FS1-P-ESX-VM-05] P-GEOCENTRO-OLNX-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-490,4234110d-5aea-ff7b-db23-5b02e76c1cac,4234110d-5aea-ff7b-db23-5b02e76c1cac,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034c0d7-39ab-1ed7-b638-4d82ed275b9c
dvportgroup-1651,poweredOn,False,,,,connected,running,,False,2025-11-04T04:32:24.998109+00:00,,,0,2023-04-05 19:47:43.780900+00:00,2025-12-23T07:00:41.277189Z,12,,24576,4915,1,1,819207,,,,,,,172.21.75.193,dvportgroup-1651,,,,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,1113549,382265,308394,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-P-ESX-VM-04] P-IMP-MX-DBF-01/P-IMP-MX-DBF-01.vmx,[FS1-P-ESX-VM-04] P-IMP-MX-DBF-01/,[FS1-P-ESX-VM-04] P-IMP-MX-DBF-01/,[FS1-P-ESX-VM-04] P-IMP-MX-DBF-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Red Hat Enterprise Linux 7 (64-bit),,,,vm-1309,4234fa28-5a79-ae96-6353-082316ed465d,4234fa28-5a79-ae96-6353-082316ed465d,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50345801-6143-7cba-120c-13b2522f7d83
dvportgroup-1651,poweredOn,False,,,,connected,running,,False,2025-12-13T14:03:01.998109+00:00,,,0,2023-10-31 13:59:10.961618+00:00,2025-12-12T16:49:04.713789Z,8,,24576,6635,1,1,1048576,,,,,,,172.21.75.171,dvportgroup-1651,,,,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,2146411,1148660,1099401,,,,,,,0,10000,False,False,False,False,bios,vmx-17,,,,[FS1-P-ESX-VM-08] P-GI-01/P-GI-01.vmx,[FS1-P-ESX-VM-08] P-GI-01/,[FS1-P-ESX-VM-08] P-GI-01/,[FS1-P-ESX-VM-08] P-GI-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Red Hat Enterprise Linux 8 (64-bit),,,,vm-8071,42346820-bc40-399b-8ee6-84e5d9f39a19,42346820-bc40-399b-8ee6-84e5d9f39a19,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50349907-09c2-18c0-0c6d-31b8f4769afc
dvportgroup-1650,poweredOn,False,,,,connected,running,,False,2025-11-04T04:39:33.998109+00:00,,,0,2023-01-13 23:01:40.595551+00:00,2025-12-15T20:46:22.921625Z,8,,18432,2580,1,1,81927,,,,,,,172.21.74.245,dvportgroup-1650,,,,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,135376,67406,48730,,,,,,,0,10000,False,False,False,False,efi,vmx-21,,,,[FS1-P-ESX-VM-01] P-ZB-FE-01/P-ZB-FE-01.vmx,[FS1-P-ESX-VM-01] P-ZB-FE-01/,[FS1-P-ESX-VM-01] P-ZB-FE-01/,[FS1-P-ESX-VM-01] P-ZB-FE-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-528,42349136-e9a5-8622-b8b3-44294dc25d5c,42349136-e9a5-8622-b8b3-44294dc25d5c,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034d155-867e-fd43-319c-0c5410e3da38
dvportgroup-1644,poweredOn,False,,,,connected,running,,False,2025-11-20T16:13:11.998109+00:00,,,0,2024-03-25 07:09:31.195875+00:00,2025-12-20T00:05:43.20709Z,8,,28672,1720,1,1,512007,,,,,,,172.21.79.5,dvportgroup-1644,,,,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,846067,341437,226616,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-P-ESX-VM-02] P-HUBI-LNX-01/P-HUBI-LNX-01.vmx,[FS1-P-ESX-VM-02] P-HUBI-LNX-01/,[FS1-P-ESX-VM-02] P-HUBI-LNX-01/,[FS1-P-ESX-VM-02] P-HUBI-LNX-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-1318,4234a791-3340-609c-f99d-0479534d44b3,4234a791-3340-609c-f99d-0479534d44b3,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034aaee-6c36-2744-0d20-7ef9de3e35d2
dvportgroup-1653,poweredOn,False,,,,connected,running,,False,2025-11-04T05:06:17.998109+00:00,,,0,2024-10-23 21:11:40.292549+00:00,2025-12-10T06:15:27.922218Z,4,,16384,3276,1,3,245760,,,,,,,172.21.85.201,dvportgroup-1653,,,,,,,,,,Resources,group-v16,INFRA-VM-PRODUCCION-BANNER,,,notConfigured,,,,,,578290,366904,334037,,,,,,,0,10000,False,False,False,True,efi,vmx-21,,,,[FS1-P-ESX-VM-05] P-BAN9-ADMP-01/P-BAN9-ADMP-01.vmx,[FS1-P-ESX-VM-05] P-BAN9-ADMP-01/,[FS1-P-ESX-VM-05] P-BAN9-ADMP-01/,[FS1-P-ESX-VM-05] P-BAN9-ADMP-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Oracle Linux 8 (64-bit),,,,vm-3720,4206dade-20c5-cc89-1188-0de06b0a3be8,4206dade-20c5-cc89-1188-0de06b0a3be8,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5006be36-cc1c-8207-a82a-9214a3751cb1
dvportgroup-1651,poweredOn,False,,,,connected,running,,False,2025-11-04T04:49:11.998109+00:00,,,0,2023-07-31 16:11:03.649515+00:00,2025-11-30T00:02:58.48963Z,8,,16384,655,1,2,40960,,,,,,,172.21.75.177,dvportgroup-1651,,,,,,,,,,Resources,group-v4,vm,,,notConfigured,,,,,,98477,93086,76529,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-P-ESX-VM-07] P-RADIUS-01/P-RADIUS-01.vmx,[FS1-P-ESX-VM-07] P-RADIUS-01/,[FS1-P-ESX-VM-07] P-RADIUS-01/,[FS1-P-ESX-VM-07] P-RADIUS-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Oracle Linux 7 (64-bit),,,,vm-506,423479ac-59d3-fef7-efd3-265d1006def1,423479ac-59d3-fef7-efd3-265d1006def1,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50342412-cab1-9954-3666-ffcc608f0194
dvportgroup-1653,poweredOn,False,,,,connected,running,,False,2025-11-04T05:06:26.998109+00:00,,,0,2024-10-28 14:45:49.554217+00:00,2025-12-10T06:29:15.813829Z,4,,16384,2949,1,3,245760,,,,,,,172.21.85.212,dvportgroup-1653,,,,,,,,,,Resources,group-v16,INFRA-VM-PRODUCCION-BANNER,,,notConfigured,,,,,,568344,353569,320703,,,,,,,0,10000,False,False,False,True,efi,vmx-21,,,,[FS1-P-ESX-VM-02] P-BAN9-APP-02/P-BAN9-APP-02.vmx,[FS1-P-ESX-VM-02] P-BAN9-APP-02/,[FS1-P-ESX-VM-02] P-BAN9-APP-02/,[FS1-P-ESX-VM-02] P-BAN9-APP-02/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Oracle Linux 8 (64-bit),,,,vm-3843,42061490-df56-2a78-be56-63502fef1fa6,42061490-df56-2a78-be56-63502fef1fa6,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5006c8fb-3f29-f745-cdfe-936c930be5cd
