VM,Powerstate,Template,SRM Placeholder,Disk,Disk Key,Disk UUID,Disk Path,Capacity MiB,Raw,Disk Mode,Sharing mode,Thin,Eagerly Scrub,Split,Write Through,Level,Shares,Reservation,Limit,Controller,Label,SCSI Unit #,Unit #,Shared Bus,Path,Raw LUN ID,Raw Comp. Mode,Internal Sort Column,Annotation,Backup status,ClusterInvariantVMMId,Last backup,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
T-GITLAB-OLNX-01,poweredOn,False,,Hard disk 1,,,,307210.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] T-GITLAB-OLNX-01/T-GITLAB-OLNX-01_10.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-04,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-BAN-APP-04/T-BAN-APP-04-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-04,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-01] T-BAN-APP-04/T-BAN-APP-04_1-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-04,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-01] T-BAN-APP-04/T-BAN-APP-04_2-000002.vmdk,,,,,,,,,,,,,,,,,
T-ACR-CLOUD-01,poweredOn,False,,Hard disk 1,,,,8192.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] T-ACR-CLOUD-01/T-ACR-CLOUD-01.vmdk,,,,,,,,,,,,,,,,,
T-ACR-CLOUD-01,poweredOn,False,,Hard disk 2,,,,1024.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1001,,,0,,[FS1-T-ESX-VM-03] T-ACR-CLOUD-01/T-ACR-CLOUD-01_1.vmdk,,,,,,,,,,,,,,,,,
T-ACR-CLOUD-01,poweredOn,False,,Hard disk 3,,,,16384.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1002,,,0,,[FS1-T-ESX-VM-03] T-ACR-CLOUD-01/T-ACR-CLOUD-01_2.vmdk,,,,,,,,,,,,,,,,,
T-BAN-BEPBRIM-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-BAN-BEPBRIM-01/T-BAN-BEPBRIM-01-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-BEPBRIM-01,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-01] T-BAN-BEPBRIM-01/T-BAN-BEPBRIM-01_1-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-BEPBRIM-01,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-01] T-BAN-BEPBRIM-01/T-BAN-BEPBRIM-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
T-VM-PA-01,poweredOn,False,,Hard disk 1,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] T-VM-PA-01/T-VM-PA-01.vmdk,,,,,,,,,,,,,,,,,
T-VM-PA-01,poweredOn,False,,Hard disk 2,,,,358400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-03] T-VM-PA-01/T-VM-PA-01_1.vmdk,,,,,,,,,,,,,,,,,
D-CUSTOM-01,poweredOn,False,,Hard disk 1,,,,112650.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] D-CUSTOM-01/D-CUSTOM-01-000003.vmdk,,,,,,,,,,,,,,,,,
D-CUSTOM-01,poweredOn,False,,Hard disk 2,,,,256010.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-01] D-CUSTOM-01/D-CUSTOM-01_1-000003.vmdk,,,,,,,,,,,,,,,,,
T-FIN-MS-01,poweredOn,False,,Hard disk 1,,,,112650.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-FIN-MS-01/T-FIN-MS-01-000006.vmdk,,,,,,,,,,,,,,,,,
T-POC-LUMU-01,poweredOff,False,,Hard disk 1,,,,30003.2,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] T-POC-LUMU-01(1)/T-POC-LUMU-01(1).vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-05,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] T-BAN-APP-05/T-BAN-APP-05-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-05,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-02] T-BAN-APP-05/T-BAN-APP-05_1-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-05,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-02] T-BAN-APP-05/T-BAN-APP-05_2-000002.vmdk,,,,,,,,,,,,,,,,,
P-ANS-01,poweredOn,False,,Hard disk 1,,,,20490.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] P-ANS-01/P-ANS-01-000001.vmdk,,,,,,,,,,,,,,,,,
T-WIN-02,poweredOn,False,,Hard disk 1,,,,92160.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] T-WIN-02/T-WIN-02_2.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ADMP-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] T-BAN-ADMP-01/T-BAN-ADMP-01-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ADMP-01,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-02] T-BAN-ADMP-01/T-BAN-ADMP-01_1-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ADMP-01,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-02] T-BAN-ADMP-01/T-BAN-ADMP-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
T-WIN-10,poweredOn,False,,Hard disk 1,,,,204800.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] T-WIN-10/T-WIN-10.vmdk,,,,,,,,,,,,,,,,,
T-WIN-10,poweredOn,False,,Hard disk 2,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-02] T-WIN-10/T-WIN-10_1.vmdk,,,,,,,,,,,,,,,,,
T-BAN-SSB-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-BAN-SSB-01/T-BAN-SSB-01-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-SSB-01,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-01] T-BAN-SSB-01/T-BAN-SSB-01_1-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-SSB-01,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-01] T-BAN-SSB-01/T-BAN-SSB-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
D-CUSTOM-02,poweredOn,False,,Hard disk 1,,,,204800.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] D-CUSTOM-02/D-CUSTOM-02.vmdk,,,,,,,,,,,,,,,,,
T-ACR-CLOUD-02,poweredOn,False,,Hard disk 1,,,,8192.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] T-ACR-CLOUD-02/T-ACR-CLOUD-02.vmdk,,,,,,,,,,,,,,,,,
T-ACR-CLOUD-02,poweredOn,False,,Hard disk 2,,,,1024.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1001,,,0,,[FS1-T-ESX-VM-02] T-ACR-CLOUD-02/T-ACR-CLOUD-02_1.vmdk,,,,,,,,,,,,,,,,,
T-ACR-CLOUD-02,poweredOn,False,,Hard disk 3,,,,16384.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1002,,,0,,[FS1-T-ESX-VM-02] T-ACR-CLOUD-02/T-ACR-CLOUD-02_2.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-06,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-BAN-APP-06/T-BAN-APP-06-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-06,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-01] T-BAN-APP-06/T-BAN-APP-06_1-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-06,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-01] T-BAN-APP-06/T-BAN-APP-06_2-000002.vmdk,,,,,,,,,,,,,,,,,
D-HUBI-LNX-02,poweredOn,False,,Hard disk 1,,,,519178.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] D-HUBI-LNX-02/D-HUBI-LNX-02-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-BATCH-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] T-BAN-BATCH-01/T-BAN-BATCH-01-000003.vmdk,,,,,,,,,,,,,,,,,
T-BAN-BATCH-01,poweredOn,False,,Hard disk 2,,,,204800.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-02] T-BAN-BATCH-01/T-BAN-BATCH-01_1-000003.vmdk,,,,,,,,,,,,,,,,,
T-BAN-BATCH-01,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-02] T-BAN-BATCH-01/T-BAN-BATCH-01_2-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-02,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-BAN-APP-02/T-BAN-APP-02-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-02,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-01] T-BAN-APP-02/T-BAN-APP-02_1-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-02,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-01] T-BAN-APP-02/T-BAN-APP-02_2-000003.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] T-BAN-APP-01/T-BAN-APP-01-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-01,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-02] T-BAN-APP-01/T-BAN-APP-01_1-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-01,poweredOn,False,,Hard disk 3,,,,81920.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-02] T-BAN-APP-01/T-BAN-APP-01_2-000002.vmdk,,,,,,,,,,,,,,,,,
T-ORPHEUS-01,poweredOff,False,,Hard disk 1,,,,256010.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] T-ORPHEUS-01/T-ORPHEUS-01.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-03,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] T-BAN-APP-03/T-BAN-APP-03-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-03,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-03] T-BAN-APP-03/T-BAN-APP-03_1-000002.vmdk,,,,,,,,,,,,,,,,,
T-BAN-APP-03,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-03] T-BAN-APP-03/T-BAN-APP-03_2-000002.vmdk,,,,,,,,,,,,,,,,,
P-WIN-ADM-01,poweredOff,False,,Hard disk 1,,,,92160.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-03] P-WIN-ADM-01/P-WIN-ADM-01-000003.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ETHOS-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-BAN-ETHOS-01/T-BAN-ETHOS-01-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ETHOS-01,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-01] T-BAN-ETHOS-01/T-BAN-ETHOS-01_1-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ETHOS-01,poweredOn,False,,Hard disk 3,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-01] T-BAN-ETHOS-01/T-BAN-ETHOS-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
T-RESERVAS-C7-01,poweredOn,False,,Hard disk 1,,,,256020.48,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-RESERVAS-C7-01/T-RESERVAS-C7-01-000005.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ESM-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-02] T-BAN-ESM-01/T-BAN-ESM-01-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ESM-01,poweredOn,False,,Hard disk 2,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-T-ESX-VM-02] T-BAN-ESM-01/T-BAN-ESM-01_1-000001.vmdk,,,,,,,,,,,,,,,,,
T-BAN-ESM-01,poweredOn,False,,Hard disk 3,,,,307200.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-T-ESX-VM-02] T-BAN-ESM-01/T-BAN-ESM-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
T-APP-REDCAP-OLN-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-APP-REDCAP-OLN-01/T-APP-REDCAP-OLN-01-000001.vmdk,,,,,,,,,,,,,,,,,
T-HUBI-PYTHON-OLNX-01,poweredOn,False,,Hard disk 1,,,,112650.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-T-ESX-VM-01] T-HUBI-PYTHON-OLNX-01/T-HUBI-PYTHON-OLNX-01-000005.vmdk,,,,,,,,,,,,,,,,,
